geoid,lat,lon
370810160051,36.1599126,-79.8898087
371010409051,35.5248034,-78.3835597
371010409042,35.534519,-78.362213
371830506003,35.7833944,-78.6290339
371830507002,35.7759755,-78.6234324
371270115012,35.765984,-78.183145
371270115022,35.8598955,-78.1399763
371270114002,35.8127565,-78.1429523
371010403014,35.5688481,-78.2455718
371010415091,35.4850232,-78.5696986
371639706004,35.0055683,-78.3282432
371270105051,35.9824686,-77.8195516
370539901000,36.3931856,-75.7922637
371010414025,35.4160964,-78.5697348
371010402054,35.6954408,-78.290837
371010402051,35.7503388,-78.3304392
371010411072,35.5608133,-78.5504416
370970616011,35.5829809,-80.8261417
371350112072,35.9663273,-79.0462395
371190058642,35.020294,-80.8224271
371270103022,35.9335917,-77.8493357
370210012003,35.577279,-82.6017488
371350121021,35.9252668,-79.0099559
371350121031,35.910715,-79.0127527
370210010002,35.5710045,-82.576803
371270112011,35.8739366,-77.8418702
371270115021,35.8964194,-78.1697556
370810169002,35.925474,-79.707
371510312002,35.848889,-79.6264627
371270115023,35.8340694,-78.2114042
371270114003,35.8026103,-78.0796974
371190055343,35.3154869,-80.7497878
371190055331,35.3264907,-80.761903
371270106012,35.9926928,-77.8149254
370350104041,35.7527096,-81.3169885
371190055352,35.3026902,-80.7910351
371190055362,35.2981519,-80.7843606
371190037021,35.1997184,-80.8716611
371190055361,35.309687,-80.7703245
371190058532,35.085079,-80.8493397
370899304012,35.369338,-82.4324154
370190203151,33.9141144,-78.108198
371570416022,36.2952162,-79.7383235
371570401012,36.4611349,-79.6133405
371470005032,35.5756717,-77.3682308
371470005033,35.566964,-77.3610861
371570406013,36.490731,-79.8471828
371570410023,36.2900261,-79.9132798
370190203083,33.9216558,-78.1803751
370190204092,33.9216131,-78.3534134
370190204091,33.9178715,-78.3294844
370139304002,35.5615666,-77.0306488
371790210171,34.9558043,-80.7679349
371790203201,35.0820447,-80.6282079
371470018004,35.5976418,-77.5888313
370319708061,34.7015405,-77.0595031
371070113022,35.1935145,-77.6510422
370010211011,36.0763113,-79.3794175
370499605013,35.1238587,-77.0932639
370499601024,35.129979,-77.0144957
371470006023,35.5756984,-77.4136451
371470003032,35.6012594,-77.3251219
370899313003,35.2962612,-82.4508092
371650102003,34.7909794,-79.4788812
370399306061,35.0367379,-84.2466477
370399306052,35.0090341,-84.1652384
370399306051,35.0047064,-84.2570718
370399306062,35.0797738,-84.2489441
370399306042,34.9987923,-84.1240871
370670034022,36.035256,-80.1367629
370570613001,35.8298541,-80.2534981
370570617033,35.7758186,-80.3982913
370570603041,35.928802,-80.2970297
370570602012,35.9442598,-80.1761858
370159603003,36.0101418,-77.1161539
370159602003,36.0941036,-77.0557832
370570612022,35.8541237,-80.301323
371950017002,35.6704697,-78.0182346
371190030211,35.1236347,-80.8375164
371190059152,35.1333865,-80.9345897
371190034023,35.2067069,-80.8554015
371910007001,35.1835265,-78.0718022
371910007002,35.1946051,-78.062077
370270308011,35.7978266,-81.5514614
370010203021,36.0992596,-79.3904643
371510314012,35.8182957,-79.8032097
371679305001,35.376949,-80.2108479
371679305002,35.3792567,-80.2411592
371190038101,35.1513064,-80.9035539
371190058113,35.1411884,-80.7555022
371510314021,35.7886527,-79.8069481
371790203101,35.1289546,-80.6411756
370670019022,36.0728635,-80.2484565
371050305022,35.420557,-79.1701248
371330012024,34.8122964,-77.4649954
371330013011,34.7950125,-77.4255994
370899303012,35.3509789,-82.4184658
370510025013,35.1119374,-78.9001215
370510033111,35.0632409,-79.0144668
371350119043,35.9526189,-79.0421869
371350112111,35.994845,-79.2325747
371350112044,35.9818631,-79.0384468
371190016091,35.2269369,-80.7410698
371350112101,35.9190182,-79.2492581
371350112103,35.9260071,-79.2180568
371350111073,36.0511845,-79.2414782
370210030024,35.6357822,-82.4036848
371330011012,34.750712,-77.4978179
371190056182,35.2545712,-80.6829779
371350107012,35.9074981,-79.1183395
371350107071,35.9110744,-79.0811119
371350112091,35.9752161,-79.1189514
371350112093,36.0033969,-79.1365978
371350112102,35.8945484,-79.1704572
371350112085,35.9987203,-79.078421
371350108024,36.2115797,-78.9907503
371350107051,35.9200658,-79.07412
371350107082,35.9059939,-79.0753797
371350117003,35.8976051,-79.0524398
371190028002,35.187175,-80.8257046
371350112112,35.9760581,-79.1825065
371350112092,35.951508,-79.1503811
371350122013,35.8978526,-79.0283823
371350107063,35.9386602,-79.0799306
371350107102,35.9007234,-79.0903007
370570620011,35.6500257,-80.2170272
370510009003,35.0692525,-78.9205383
370250421022,35.3723922,-80.5856465
370250407032,35.4592448,-80.5985602
371190058671,35.0629947,-80.8838905
370810144074,35.9536354,-80.0393135
370810163062,36.0117081,-79.9734361
370810162032,36.0646642,-80.0150721
370710325101,35.1826426,-81.0490694
371190062172,35.496045,-80.893223
370570615021,35.8071103,-80.2476101
371190056112,35.3317104,-80.6980992
371190034012,35.202037,-80.858155
371190034022,35.2004754,-80.8488083
370839310001,36.2851471,-77.6178474
370839310003,36.2296691,-77.4714135
370010207022,36.0736811,-79.4512964
370010217023,36.0924595,-79.5165394
370010207011,36.0772866,-79.4887061
370710334003,35.1782353,-81.2073029
371470009013,35.6395342,-77.2952184
371470006062,35.5700716,-77.3898206
371190030203,35.1046584,-80.8217933
371190011002,35.2186584,-80.8111368
371190055262,35.3658226,-80.795888
370630018012,36.0122069,-78.8593174
370630020381,35.9144578,-78.8153046
371830544022,35.768709,-78.3820083
370670027051,36.1499445,-80.2974727
371830526023,35.8430272,-78.6385812
370670040112,36.0829415,-80.3740845
371190062121,35.4156851,-80.868909
371190062111,35.4326985,-80.8737678
371559602033,34.9053508,-78.9806464
371559606022,34.6578003,-79.1311326
371190062112,35.4175913,-80.8824696
371190062101,35.4292524,-80.892876
370250415071,35.2832484,-80.610071
371350112081,35.9558409,-79.1031545
371350108025,36.1543835,-79.0265938
371350109031,36.1121157,-79.019971
371830536113,35.8216183,-78.8383963
370710310061,35.3184413,-81.0618838
370710324042,35.2408918,-81.0500223
370850705003,35.317142,-78.6607524
371790203182,35.089469,-80.6401152
371419202013,34.3933545,-77.6464628
371790203104,35.1198608,-80.6206167
371790205014,34.9638684,-80.5917829
370510025052,35.1102546,-78.8656808
370510030022,34.8936214,-78.8366834
370250420002,35.3809945,-80.6229496
370250420003,35.363896,-80.6112027
370190205183,33.9110669,-78.465943
370879202023,35.5403157,-82.8095148
370190203133,33.9183343,-78.1201276
370190203153,33.9151933,-78.0935566
370190205132,33.9216396,-78.4277431
370190205154,33.8964411,-78.5858549
370190203045,33.9494658,-78.0659194
370670040142,36.0342604,-80.36361
370630020131,35.8904449,-78.9070513
370010203012,36.1018853,-79.4130232
371830527053,35.8212939,-78.6064517
370319709042,34.6581402,-77.0803806
371830520022,35.7650674,-78.5914785
370899304021,35.3924179,-82.3870897
370899308003,35.3637791,-82.483591
370899305021,35.4500561,-82.4453437
370570613002,35.828245,-80.2659843
371330026004,34.7597817,-77.3906727
371330021001,34.7763942,-77.3796748
370399305023,35.0844944,-84.0586924
370810128051,36.0326554,-79.7677589
371290113002,34.2190604,-77.9505579
370459511002,35.2890493,-81.5583836
371290116081,34.2915431,-77.8516041
371050304024,35.4358398,-79.1531852
370650206003,35.9828237,-77.7629687
371190056271,35.218612,-80.6757655
371190056241,35.3088182,-80.6895945
371190007002,35.236908,-80.8211062
371190058601,35.0456673,-80.8394865
371190059134,35.1485854,-80.9572052
371190022022,35.1840494,-80.81294
370810125113,36.1004113,-79.8478859
370810126044,36.0390892,-79.7998037
370670039051,36.0926171,-80.3194947
370459506032,35.2005314,-81.4198839
371070114002,35.2038956,-77.5399939
370459511001,35.2969524,-81.5550323
370319707033,34.7846926,-76.8576332
370210022041,35.497311,-82.5522892
370319708012,34.7550222,-77.1031627
371190061103,35.3012207,-80.9090589
371190030191,35.1361096,-80.8132614
370210022051,35.4595611,-82.4936302
370210022052,35.4775728,-82.5006191
370210022031,35.4656628,-82.5259603
370210024011,35.5208794,-82.7151478
370210024021,35.5315009,-82.6830431
371790210193,35.0407742,-80.7523353
370210024023,35.4751744,-82.713294
370210025041,35.5657986,-82.7395988
370459509003,35.3092566,-81.5507305
370459510003,35.2926531,-81.5271779
370559702002,36.0464722,-75.6901868
370559704000,35.9562115,-75.6883141
371190061081,35.3197982,-80.885054
371190055363,35.2964941,-80.7659703
371190059241,35.1253192,-80.9921785
370350102043,35.7282627,-81.2484274
370350102031,35.7685993,-81.2229817
371190062081,35.4758236,-80.8796982
371190059222,35.1545367,-80.9984139
371830534232,35.7678482,-78.8255128
371010402092,35.7118516,-78.4039702
371679302001,35.3975232,-80.1425211
371679303002,35.3953363,-80.1906045
371190033012,35.1987954,-80.8619597
371190029072,35.1435047,-80.8091534
371830535173,35.7813495,-78.7696256
370879208001,35.4671401,-83.02743
370879205024,35.533343,-82.931898
370879205021,35.5239582,-82.8934492
371190019272,35.154852,-80.7444393
371779601002,35.9299019,-76.2368882
371830536203,35.8271208,-78.8563744
371190059301,35.1257853,-80.9640061
371859502022,36.4240906,-78.264488
371859502021,36.4939812,-78.2866712
370230206001,35.751591,-81.6734449
371779601003,35.7807462,-76.2000602
371190006003,35.225913,-80.8299767
371190060141,35.3232163,-80.9664348
370230213013,35.6945637,-81.6633612
370230212011,35.694848,-81.6376391
370230203013,35.7176762,-81.799272
370230212021,35.7084293,-81.5086515
370230208011,35.7709129,-81.5930945
370230213023,35.6075637,-81.6237445
370690608022,35.9035543,-78.2855482
370690601004,36.1879901,-78.2370609
370690601001,36.1867275,-78.3543539
370690602002,36.1432461,-78.1032534
371470019003,35.6971891,-77.5452111
370230203012,35.7054512,-81.8260521
370230212012,35.7182357,-81.6117236
370899307011,35.412781,-82.5536387
370899307022,35.3684967,-82.5630525
370899801001,35.413659,-82.6915527
370899307021,35.3752878,-82.6315019
370350115051,35.5981355,-81.0022824
370570618071,35.7232845,-80.3352638
371190040001,35.2367383,-80.8902861
371190058471,35.0853132,-80.7637486
370899315001,35.2612253,-82.4239954
370899316003,35.2888992,-82.4967906
370570615011,35.7958114,-80.2758184
370570601012,35.9748623,-80.0653965
370510008001,35.0609526,-78.8918493
371899205002,36.2094689,-81.686369
370899318012,35.3408648,-82.5000086
370899315003,35.2791461,-82.4582006
370899320002,35.1981555,-82.5145228
370899301002,35.4341091,-82.3936508
370570603032,35.9631824,-80.3632492
371190064031,35.5054792,-80.8548283
371830542062,35.9588705,-78.5311302
371830536173,35.8355901,-78.9059309
371650106011,34.8158296,-79.4729486
371650106021,34.9016073,-79.5226754
371859503001,36.4218618,-78.1415657
371859504001,36.2801371,-78.1249309
371859501032,36.3039155,-78.0120403
371650105012,34.7149343,-79.5359402
371590515013,35.5161397,-80.638916
370879202021,35.5796329,-82.8133834
370879208003,35.5019871,-83.0157878
370879202011,35.5646533,-82.8675398
370879202022,35.5465233,-82.8363749
370879212021,35.4172701,-83.0225542
370799502002,35.4567315,-77.7843384
371050302003,35.4803841,-79.1616204
371830528023,35.7057096,-78.6430784
371650106012,34.9056733,-79.3734657
371650106022,34.9557562,-79.4566218
371650105011,34.7771197,-79.6143509
371650105022,34.7907778,-79.5426934
371650105023,34.8125707,-79.5829523
371830530032,35.7529003,-78.7444036
371830523032,35.7468919,-78.6893193
371830537282,35.8625999,-78.7201777
371830528104,35.7403299,-78.5351647
371350107011,35.9334327,-79.1224852
371830530111,35.7492787,-78.7289841
370810157031,36.137632,-79.8143774
370810158002,36.1953267,-79.8626043
370670039082,36.1099494,-80.3436652
370370204023,35.7440353,-79.4423225
371190062092,35.4469972,-80.8876575
371190021002,35.1833059,-80.7841994
370670026063,36.1336809,-80.314348
370670031063,36.2365378,-80.1167038
370670040114,36.0871349,-80.4106283
370670027052,36.1427732,-80.2845572
371879502013,35.8638966,-76.7479339
371330012023,34.802218,-77.4582309
371879502022,35.8383533,-76.7520862
371439202024,36.1252699,-76.3831525
371439201011,36.3022959,-76.4870844
370510005001,35.0246489,-78.9057601
370630020191,35.9033408,-78.9728186
370630020201,35.8831179,-78.9581369
370510005002,35.0190177,-78.8996034
371399603001,36.2900137,-76.2383108
371399605022,36.3316502,-76.293324
371399602001,36.2930202,-76.2080578
371830528014,35.699895,-78.6234019
371830528021,35.7161914,-78.6466573
370350110002,35.7163577,-81.2774328
371330004031,34.491917,-77.4355357
370190203041,33.9510152,-78.084404
371830542063,35.9728812,-78.5271433
371830534051,35.7105523,-78.7985797
370190205121,33.8705484,-78.5189095
370190206012,33.9930443,-78.3753463
370810167022,35.9376919,-79.8517537
370810160091,36.1236979,-79.9115567
370810164091,36.0053103,-79.9366491
370670037022,36.0346011,-80.2715188
371570405012,36.5011088,-79.7844568
371150105001,35.832697,-82.656648
371570405013,36.495766,-79.7733863
370630010013,35.9871513,-78.8812491
370670001002,36.098319,-80.2413963
371830542221,35.9494459,-78.4977296
371190014001,35.2488617,-80.7906553
370670003012,36.1137696,-80.2498389
371090709021,35.491818,-81.0710742
370710304011,35.3818005,-81.2564677
370939701042,35.0309563,-79.1473831
371090705002,35.460689,-81.4127944
371090708004,35.5007373,-81.2693966
371090706002,35.5314132,-81.4362533
371190054032,35.3005269,-80.8201228
371090706003,35.542324,-81.4836058
371090708001,35.5266782,-81.2082503
370339302004,36.4044399,-79.3450497
370339306003,36.2994402,-79.3366895
370339303001,36.4986356,-79.4521065
370339301002,36.4680427,-79.211039
370339304001,36.3983407,-79.4850997
370339303002,36.5171518,-79.3643834
371399606002,36.2913166,-76.2819352
371190020041,35.1536667,-80.7853069
370670014001,36.1504328,-80.2537145
370670014002,36.1347643,-80.2567857
370670015001,36.151768,-80.2315079
371570405021,36.483109,-79.7988889
371570405022,36.4815471,-79.776745
371090707001,35.5246451,-81.3196926
371090710022,35.4300342,-81.0600846
370630018061,36.0059113,-78.8110955
370630020261,35.9462741,-78.9116157
370639801001,35.9045197,-78.8689321
371090704003,35.4250067,-81.2758304
371090704001,35.4518371,-81.2737422
371090707002,35.4896031,-81.3385311
371090706001,35.5382526,-81.390303
370670030032,36.1409227,-80.13979
370670039032,36.0729448,-80.331477
371619606003,35.3693554,-81.9091347
371619602013,35.4927106,-82.08596
371619602021,35.4373111,-82.0819774
371190058681,35.0788244,-80.8961964
371899202002,36.2966791,-81.8534033
371190056251,35.3004145,-80.7000086
371190005032,35.2342053,-80.8359963
371190029083,35.1334045,-80.7865849
371190054052,35.2827514,-80.8415246
371830537151,35.8644651,-78.6629157
371190060122,35.2504761,-80.9513087
371190058242,35.0983497,-80.9024787
371830541143,35.7618711,-78.5182941
371830537152,35.8654203,-78.6742804
371679309021,35.2505052,-80.3614289
371679309023,35.2774828,-80.3230411
371290107002,34.1946231,-77.927062
371290103001,34.2458405,-77.8933785
371350107101,35.86924,-79.0944278
371679308012,35.2772225,-80.3851506
371190055192,35.3620892,-80.7327564
371190019172,35.2056025,-80.6813453
370190205181,33.9029129,-78.5008203
371910003032,35.4354926,-77.8470944
371190057143,35.1782138,-80.6032055
370670009003,36.0847855,-80.2475763
370270301006,35.9043679,-81.5499517
370690606022,36.0319858,-78.3736769
371050304023,35.4506967,-79.1457982
371050301012,35.486936,-79.191445
370810125083,36.0964515,-79.8236838
370810154021,36.1085541,-79.6916251
371190056272,35.2333101,-80.6643855
371190056232,35.294195,-80.7348943
371290104003,34.2230456,-77.9121594
371290116052,34.251883,-77.8800507
371470005013,35.5803511,-77.3907499
371470005042,35.5812494,-77.3636179
371190056121,35.2944549,-80.712253
371190055202,35.3462246,-80.7517809
371190056221,35.3022431,-80.7257471
371510306001,35.647171,-79.9076643
371510305033,35.7432684,-79.9146749
371270103012,35.9428073,-77.8209268
371270103011,35.9373017,-77.811468
371350119032,35.9565239,-79.0543077
371350110022,36.0734746,-79.1112331
371830540011,35.8592374,-78.6328153
371830537163,35.8653796,-78.6442557
371470001011,35.6127593,-77.3622051
371470001021,35.5969544,-77.3793056
371190056102,35.3178575,-80.7021751
371350113003,35.9157918,-79.0642255
371350117004,35.9001767,-79.0603405
370370201044,35.759104,-79.0703479
370370202021,35.8010665,-79.2174531
370370206005,35.6407725,-79.1741608
371470014022,35.4518349,-77.4097892
371470003012,35.5776691,-77.3497461
370939704011,34.9364133,-79.1322702
370939702011,35.0201076,-79.4010256
370939702012,35.0377229,-79.3459928
370939702013,35.0185864,-79.2781685
370939801001,35.1151193,-79.2273674
370939702021,34.9860308,-79.3096222
371690701021,36.4947579,-80.1430564
371690703011,36.4844823,-80.3238035
371690703021,36.4259224,-80.3747867
371690707022,36.2840918,-80.0780354
371690701013,36.3452689,-80.0655386
371690707021,36.3268115,-80.1221991
371190056212,35.2303009,-80.6441691
370210022044,35.494497,-82.5277947
371190056042,35.3073061,-80.7309583
370210011003,35.5702169,-82.5893847
371190059202,35.1904123,-80.9741869
371190064091,35.470732,-80.8374486
371190059281,35.1712983,-80.9462122
370190202031,34.1461484,-78.064752
370190202032,34.1015002,-78.0835227
370190202043,34.0469611,-78.0562444
371190059191,35.2375389,-80.9992949
371190063051,35.4037809,-80.7849276
371190001011,35.2197141,-80.8499718
370210012004,35.5704407,-82.6111217
371190053052,35.2716413,-80.7865207
371190005031,35.2334563,-80.8411603
371190059242,35.1341223,-80.9969056
371190056111,35.3222959,-80.695481
371190057192,35.1916907,-80.6497046
371190011003,35.2163476,-80.8019927
371190058551,35.036408,-80.8438155
371190020081,35.1612289,-80.7672431
371190061151,35.343409,-80.8532581
371830527062,35.8028761,-78.5894969
371830537241,35.8818302,-78.7313377
371190054041,35.2812895,-80.8209752
371510311021,35.7706917,-79.6865825
371510308052,35.6586745,-79.70867
371590516002,35.5528482,-80.6104338
371510313071,35.8421909,-79.6860528
371510310021,35.8003147,-79.6258171
371510305034,35.757798,-79.959961
371270106043,35.9866197,-77.8031959
370319706011,34.7217764,-76.9206815
370319707032,34.7980693,-76.8722239
371830540121,35.8824742,-78.6107246
370570610002,35.8807624,-80.0725406
371830540171,35.8810908,-78.58994
371199803001,35.2175242,-80.8377671
371190059151,35.1378895,-80.9310413
371190059161,35.1368697,-80.9197875
371830524071,35.7802468,-78.7170784
371830541112,35.8616758,-78.4617129
371830532081,35.647821,-78.887728
371830529012,35.5622538,-78.6782909
371190059162,35.1289468,-80.9046507
371559610002,34.6251816,-79.0098006
371559611001,34.6148267,-78.9942211
371790203151,35.0525471,-80.6906753
371050306012,35.5404234,-79.2128071
371050306023,35.4192125,-79.250366
371719312002,36.3640489,-80.4632172
371719311031,36.3160858,-80.5213072
370210020001,35.5684821,-82.525457
370810155001,36.1616608,-79.7336091
370810170001,35.9496151,-79.652722
371830525061,35.855759,-78.6964384
370210020003,35.5592125,-82.5288624
371830504001,35.7968575,-78.6353908
370630016042,36.1109733,-78.9578234
370250426033,35.3554073,-80.6481964
370670033122,36.062179,-80.099023
370879213023,35.4050741,-82.828282
370879203004,35.5272511,-82.8008106
371510311022,35.7349217,-79.7132694
371690705062,36.266476,-80.3806895
371690705061,36.2686853,-80.3453812
370970608013,35.9778412,-80.8042748
370970610021,35.8698002,-81.0044885
371510314013,35.8225538,-79.7838505
371510308051,35.6980664,-79.7186916
370670040072,36.0561695,-80.4340114
371510311013,35.7500985,-79.7538986
371510310012,35.7130938,-79.6587766
370270313011,35.7783947,-81.3779868
371050301022,35.4788248,-79.2100946
371050304013,35.4537707,-79.123417
371350108021,36.1516071,-78.9768727
370510033142,35.0389825,-79.0567169
370510007021,35.05483,-78.9085636
370670031062,36.228876,-80.0660695
370250407011,35.501945,-80.5988784
370499606004,35.1127044,-77.0665216
370810163061,36.0138678,-79.963208
370810167011,35.9893433,-79.8207174
370899313002,35.304321,-82.4355946
370899305011,35.3964328,-82.5099887
370899310001,35.3446061,-82.4573672
370459506041,35.1779161,-81.4412045
370899317001,35.3125687,-82.4947402
370899301001,35.4496362,-82.3193446
370899306001,35.4245779,-82.521434
370899307032,35.3368596,-82.5901578
370210031074,35.624306,-82.3278891
370810128041,36.0268768,-79.7883279
370210016011,35.6375175,-82.5601416
370210016012,35.627618,-82.5661549
370270305002,35.9252245,-81.5209063
370270301005,35.9149831,-81.5504928
371190038082,35.1435298,-80.8829644
370210025032,35.5384829,-82.7307597
370210025042,35.5608582,-82.7047868
370670029033,36.1765838,-80.2117202
371830514001,35.7998762,-78.6712774
370210027013,35.6695667,-82.6082663
370210030042,35.6413842,-82.4567405
370210027043,35.6815679,-82.5531274
371830514005,35.7973018,-78.6642753
371830515011,35.8289447,-78.6731324
370210026091,35.6451236,-82.6993953
370210023034,35.4687087,-82.5669792
370630020152,35.9729445,-78.9504937
370630011003,35.9947513,-78.8926859
370630010014,35.9865002,-78.8741737
371779601004,35.9102413,-76.3245682
371899206013,36.1878001,-81.6674254
371899207033,36.1778399,-81.6314722
371899206021,36.1823938,-81.7114412
371899207022,36.161698,-81.5827334
371899207021,36.1883824,-81.5139516
371970503004,36.2412745,-80.832344
371970501012,36.1634834,-80.478169
371970505021,36.1319558,-80.5536829
370459506012,35.2229241,-81.4075005
371830511011,35.7863814,-78.6815334
370510038003,35.0444225,-78.8919012
370670027022,36.1657219,-80.2854623
370670027011,36.1663593,-80.302719
371830537261,35.8674851,-78.7041237
371830541142,35.7736605,-78.5186456
370190204063,33.9153047,-78.2664933
370710327021,35.2279228,-81.162267
371439202011,36.1765558,-76.5391708
371290121071,34.0666124,-77.9214699
371290115022,34.2260559,-77.8658249
370610905033,34.9427576,-77.6974928
370810127071,36.0855965,-79.7431284
370499601022,35.1842609,-77.0356616
371950016003,35.614794,-78.0787703
371559603022,34.818896,-79.1477757
371559601011,34.7880477,-78.9455692
371190064072,35.4463345,-80.8545916
370250410021,35.4959478,-80.6297986
371010411131,35.5789397,-78.6040171
371190015102,35.2522048,-80.7525877
371259504033,35.3623058,-79.4187977
371259505062,35.2652931,-79.3856295
371470004004,35.5941769,-77.3698503
370459515021,35.1977246,-81.6958783
370459515012,35.2494277,-81.7168565
370459504002,35.2406562,-81.3492251
370459516023,35.2442326,-81.5339713
370919504013,36.2587355,-77.0082311
371830516004,35.803748,-78.6583447
370810160072,36.1293294,-79.8647038
371830517001,35.8182151,-78.6410672
371190056192,35.2508752,-80.6630862
371010415061,35.5329084,-78.5912218
371010415062,35.5416684,-78.5797446
371190056172,35.2433813,-80.7008007
371190056171,35.2442411,-80.7113555
370570616001,35.8188917,-80.2641721
370010210001,36.0741823,-79.3940845
371830531122,35.557337,-78.7950229
371830536082,35.8616082,-78.8607269
370510033162,35.0935803,-79.0182067
371010410011,35.6340781,-78.4705539
371010404003,35.5182707,-78.2117211
370510034091,35.1518333,-79.0107572
370510027024,35.0755145,-78.780656
370510016061,34.9650106,-78.9354153
370510028022,35.0520264,-78.6828355
370510028021,35.0211116,-78.6730351
371190043031,35.2552619,-80.9323447
370670029041,36.2168935,-80.1824135
371010410012,35.6318305,-78.4557931
370510014012,35.0227505,-78.8096028
370779702001,36.3507624,-78.5484372
371139703032,35.2005715,-83.371597
370459512003,35.2717364,-81.5416457
370630016036,36.1342402,-78.9579429
370190205042,33.9491972,-78.562912
370459512004,35.2588396,-81.553614
370190205043,33.946557,-78.5783606
370190203131,33.9222918,-78.1306465
371190031113,35.1681465,-80.8554475
371830536133,35.910603,-78.7935005
371830545023,35.7340799,-78.6399481
371190054061,35.29007,-80.8640128
371539706001,34.9220189,-79.7308991
371539708001,34.9182302,-79.7874915
370399304012,35.11591,-83.9502614
371350111031,36.0996947,-79.1873903
371190020083,35.1471035,-80.7656041
371190057212,35.1660984,-80.6751362
371190057211,35.1762851,-80.685745
371190059211,35.1670732,-80.9781234
371190062201,35.4395828,-80.9252043
371190061142,35.3373578,-80.8617479
371190020042,35.1459164,-80.7785436
371190020043,35.13639,-80.7759981
371190024001,35.2097948,-80.8144204
370350117021,35.6222426,-81.2474007
370350101022,35.7175834,-81.1980709
370670026061,36.1413429,-80.3034924
371939608013,36.1998114,-81.2635921
371939602003,36.2979051,-81.0215103
371190034021,35.1937468,-80.8461872
371190022021,35.1761471,-80.8064703
371190064082,35.4890203,-80.8653582
370879203002,35.5206444,-82.8269294
370879203003,35.5122197,-82.8412477
371590502023,35.6372172,-80.4761712
371590520001,35.6670337,-80.4692024
371590503001,35.6651943,-80.4784103
370879213022,35.4902218,-82.825484
370879201011,35.6852338,-83.0477542
370879213012,35.4922983,-82.9105967
370850703001,35.3521398,-78.5903387
370850706001,35.3002219,-78.8318012
370850704021,35.453978,-78.6681652
370879209001,35.4946065,-82.9977087
370879210002,35.5057274,-82.9764967
370850707003,35.36195,-78.7664689
370850710021,35.5318078,-78.9120844
371830527073,35.8154595,-78.5728593
371539709002,34.8779727,-79.7161912
371350119031,35.9515273,-79.0504865
371270105052,35.9637682,-77.8158472
370179505024,34.5162069,-78.8402777
371350119022,35.9533218,-79.031264
370010205023,36.1100811,-79.459744
370010208022,36.0837529,-79.4356526
370010212072,36.1020627,-79.267203
370250417021,35.4122048,-80.4714474
370010211013,36.0649787,-79.3937872
370510016043,34.9794892,-78.9178049
370510019022,35.0151966,-78.9576376
370510020012,35.0652993,-78.9742279
371619608005,35.3243867,-81.8450855
370319701011,34.8849726,-76.3530598
370319701022,34.9480576,-76.6143915
370670033153,36.1002961,-80.0578167
371939606001,36.1774237,-81.1263095
371939610022,36.0644684,-81.1459387
371939610021,36.1140595,-81.1818815
371939610013,36.1166732,-81.2153344
371939605002,36.1924724,-81.1621832
370610903013,34.9980075,-78.0899487
370630013032,35.9719063,-78.8978884
370670033151,36.0900579,-80.0773178
370670033083,36.0724876,-80.1209483
371939610011,36.0569832,-81.3211817
371939608024,36.1384625,-81.2493022
370630015031,36.0066471,-78.9157028
370670033131,36.0279627,-80.0681912
370670035005,36.016842,-80.220309
371830527043,35.8407013,-78.5850344
371190060111,35.2712072,-80.9590646
370459506042,35.1938948,-81.4757684
370459506031,35.1869271,-81.3616034
370299501023,36.241155,-75.9957167
370299501021,36.3193637,-76.1347664
370299501012,36.4067104,-76.2157699
370630015051,36.012694,-78.9389893
370630017064,36.0212272,-78.9695355
370630017055,36.0364373,-78.9322521
371910019001,35.3926785,-77.9657021
371570416012,36.3728509,-79.7620723
371570416023,36.288303,-79.8179191
371790206021,34.9784163,-80.5345661
371830534102,35.8166776,-78.9127796
371399602002,36.286182,-76.2191331
371399604001,36.3071492,-76.2257896
371879502011,35.8916685,-76.7143176
371830529063,35.6359342,-78.6626481
371759605021,35.2519624,-82.8709453
371759604041,35.1737482,-82.6566491
371759605013,35.1201973,-82.8509999
371759606011,35.0743017,-82.9707345
370610905042,35.037218,-77.7799334
370610907052,34.7525187,-77.9750552
370610905034,34.9804059,-77.735915
370610905032,34.9514233,-77.8210425
370499613022,34.8644712,-76.8941028
371679312022,35.34722,-80.2231295
371050307022,35.4670084,-79.0459539
371050307023,35.4427226,-79.0791773
370499613011,34.8522902,-76.9252256
370499606003,35.1204894,-77.0721661
371190062102,35.4197476,-80.9048206
370350103023,35.7766753,-81.3185405
370670027053,36.1438876,-80.2926227
371190061032,35.3362315,-80.9301747
370459512006,35.2573048,-81.5715601
370459514004,35.2862118,-81.6517314
370879210001,35.5117718,-82.947337
371010403013,35.5268577,-78.286047
371330003062,34.6770127,-77.4860288
371330009021,34.7347322,-77.3835811
370350103042,35.7379491,-81.2941466
371939602002,36.3544907,-81.0153816
371939603001,36.2612374,-81.0853394
371939603004,36.2167496,-81.0505441
371830525081,35.8408761,-78.6940367
371830530112,35.7616316,-78.7227928
371830534262,35.7583342,-78.9198605
370139301023,35.5493622,-76.6156663
370139301022,35.5364398,-76.605748
371830514002,35.7932369,-78.6729393
370690607031,35.9910657,-78.2078187
371470001022,35.6007763,-77.3725385
371470014041,35.4515555,-77.4403909
371350114001,35.9298856,-79.0470078
371190029033,35.1449357,-80.8241605
371190055151,35.3917476,-80.7620206
371150105002,35.8033656,-82.6957196
371150102002,35.7775957,-82.8834243
